id,Target
83690,0.5
14418,0.5
1861,0.5
13297,0.5
42442,0.5
22522,0.5
13336,0.5
29333,0.5
75040,0.5
48627,0.5
32165,0.5
86614,0.5
19216,0.5
57795,0.5
42861,0.5
10197,0.5
33863,0.5
59631,0.5
48466,0.5
58535,0.5
71035,0.5
52423,0.5
85324,0.5
33398,0.5
41983,0.5
152,0.5
42715,0.5
40165,0.5
23224,0.5
26963,0.5
81977,0.5
41415,0.5
35074,0.5
15029,0.5
8376,0.5
1797,0.5
1365,0.5
43357,0.5
31964,0.5
39801,0.5
60230,0.5
40762,0.5
69839,0.5
2833,0.5
63773,0.5
77279,0.5
41504,0.5
78862,0.5
82080,0.5
67040,0.5
13678,0.5
36425,0.5
17769,0.5
87042,0.5
19154,0.5
82222,0.5
58793,0.5
36312,0.5
69155,0.5
88793,0.5
45328,0.5
32196,0.5
74146,0.5
82266,0.5
89919,0.5
78589,0.5
66289,0.5
61830,0.5
73820,0.5
10946,0.5
79271,0.5
72505,0.5
42239,0.5
75100,0.5
86554,0.5
79426,0.5
60438,0.5
25971,0.5
18207,0.5
30351,0.5
27535,0.5
9038,0.5
22169,0.5
1478,0.5
6321,0.5
80437,0.5
54498,0.5
13308,0.5
16013,0.5
20434,0.5
36970,0.5
63635,0.5
7213,0.5
48263,0.5
20084,0.5
78394,0.5
79123,0.5
82381,0.5
35926,0.5
76392,0.5
59882,0.5
76491,0.5
79451,0.5
39686,0.5
55059,0.5
48614,0.5
12823,0.5
3135,0.5
28283,0.5
79240,0.5
61632,0.5
12042,0.5
66461,0.5
8227,0.5
79018,0.5
64636,0.5
66565,0.5
27629,0.5
57259,0.5
84584,0.5
58803,0.5
47125,0.5
33290,0.5
59356,0.5
37221,0.5
73189,0.5
75270,0.5
20289,0.5
39838,0.5
59430,0.5
36359,0.5
24964,0.5
66424,0.5
64458,0.5
55586,0.5
52312,0.5
82907,0.5
10210,0.5
86281,0.5
82656,0.5
62903,0.5
7998,0.5
62911,0.5
63084,0.5
28519,0.5
55714,0.5
7636,0.5
66488,0.5
17954,0.5
6538,0.5
21795,0.5
11652,0.5
89515,0.5
19871,0.5
45154,0.5
6082,0.5
63105,0.5
35270,0.5
21996,0.5
56732,0.5
24540,0.5
30284,0.5
26030,0.5
76435,0.5
10241,0.5
53957,0.5
26510,0.5
29764,0.5
41593,0.5
63378,0.5
320,0.5
17348,0.5
73675,0.5
18405,0.5
18969,0.5
58976,0.5
69478,0.5
53720,0.5
3182,0.5
86058,0.5
48485,0.5
68456,0.5
16209,0.5
59429,0.5
68596,0.5
89001,0.5
85210,0.5
87088,0.5
74995,0.5
30794,0.5
43397,0.5
37509,0.5
61556,0.5
46369,0.5
27373,0.5
50300,0.5
42474,0.5
76938,0.5
33176,0.5
77229,0.5
36911,0.5
8698,0.5
86835,0.5
23139,0.5
72410,0.5
59357,0.5
5894,0.5
39938,0.5
25297,0.5
73934,0.5
9143,0.5
76027,0.5
9036,0.5
13543,0.5
11030,0.5
8980,0.5
28635,0.5
47237,0.5
3023,0.5
61268,0.5
39096,0.5
11404,0.5
72547,0.5
75033,0.5
39267,0.5
69942,0.5
4604,0.5
27516,0.5
65134,0.5
34251,0.5
84932,0.5
6233,0.5
42940,0.5
28512,0.5
47850,0.5
35746,0.5
40101,0.5
19681,0.5
74269,0.5
22473,0.5
27559,0.5
9218,0.5
80064,0.5
63819,0.5
10229,0.5
10319,0.5
82925,0.5
36168,0.5
1080,0.5
40793,0.5
54189,0.5
74924,0.5
18989,0.5
84904,0.5
69272,0.5
4420,0.5
21275,0.5
40394,0.5
75919,0.5
3517,0.5
87821,0.5
22469,0.5
21542,0.5
66113,0.5
50608,0.5
73441,0.5
41171,0.5
51130,0.5
37267,0.5
70274,0.5
75588,0.5
74833,0.5
30300,0.5
1760,0.5
6546,0.5
65559,0.5
4837,0.5
30005,0.5
18104,0.5
29229,0.5
56659,0.5
52891,0.5
70357,0.5
7443,0.5
26362,0.5
89333,0.5
6202,0.5
60659,0.5
66366,0.5
10163,0.5
57760,0.5
28819,0.5
23080,0.5
29737,0.5
81632,0.5
84414,0.5
77078,0.5
406,0.5
22214,0.5
2475,0.5
29690,0.5
16069,0.5
41099,0.5
56844,0.5
74032,0.5
84900,0.5
84595,0.5
81324,0.5
59493,0.5
23994,0.5
28438,0.5
15914,0.5
89557,0.5
77671,0.5
69580,0.5
81389,0.5
10080,0.5
18618,0.5
29979,0.5
82874,0.5
4371,0.5
54245,0.5
40842,0.5
2888,0.5
29635,0.5
88207,0.5
74880,0.5
71969,0.5
3261,0.5
34635,0.5
14050,0.5
25804,0.5
89539,0.5
58529,0.5
64875,0.5
14616,0.5
58760,0.5
19123,0.5
49569,0.5
7797,0.5
60585,0.5
29351,0.5
40227,0.5
38800,0.5
55530,0.5
56295,0.5
72839,0.5
76215,0.5
61021,0.5
15371,0.5
66540,0.5
46229,0.5
69308,0.5
2256,0.5
41570,0.5
47522,0.5
23905,0.5
45521,0.5
69947,0.5
240,0.5
81196,0.5
83474,0.5
2224,0.5
49099,0.5
51261,0.5
6341,0.5
1444,0.5
84292,0.5
26671,0.5
60969,0.5
64351,0.5
76399,0.5
84628,0.5
14731,0.5
57185,0.5
7533,0.5
56245,0.5
54320,0.5
89860,0.5
117,0.5
33359,0.5
89753,0.5
41139,0.5
18042,0.5
67253,0.5
11689,0.5
11329,0.5
81325,0.5
71288,0.5
26825,0.5
62172,0.5
3973,0.5
543,0.5
27353,0.5
43831,0.5
87724,0.5
42028,0.5
88184,0.5
43654,0.5
72100,0.5
87930,0.5
12255,0.5
43071,0.5
53854,0.5
12013,0.5
61750,0.5
76063,0.5
75029,0.5
21294,0.5
18808,0.5
84842,0.5
8693,0.5
79868,0.5
72901,0.5
26967,0.5
60285,0.5
67291,0.5
65086,0.5
17749,0.5
73228,0.5
83555,0.5
46230,0.5
88663,0.5
65207,0.5
60218,0.5
34924,0.5
79382,0.5
5629,0.5
15369,0.5
42187,0.5
69232,0.5
3793,0.5
81599,0.5
42713,0.5
62552,0.5
83967,0.5
60291,0.5
67050,0.5
15986,0.5
7332,0.5
15429,0.5
79418,0.5
48891,0.5
74670,0.5
17600,0.5
81422,0.5
58409,0.5
89595,0.5
58706,0.5
4680,0.5
53111,0.5
78984,0.5
16418,0.5
54257,0.5
33665,0.5
27956,0.5
25149,0.5
66028,0.5
33293,0.5
49650,0.5
50391,0.5
79497,0.5
1432,0.5
63077,0.5
31046,0.5
61398,0.5
28958,0.5
8514,0.5
82795,0.5
76130,0.5
66754,0.5
45248,0.5
58660,0.5
44730,0.5
18159,0.5
20747,0.5
21441,0.5
54467,0.5
35725,0.5
46998,0.5
65164,0.5
32089,0.5
56508,0.5
58096,0.5
19457,0.5
65333,0.5
44056,0.5
86751,0.5
61372,0.5
34034,0.5
45904,0.5
85131,0.5
63505,0.5
48881,0.5
33531,0.5
4814,0.5
46853,0.5
86815,0.5
41224,0.5
83919,0.5
27437,0.5
50136,0.5
44060,0.5
4786,0.5
47889,0.5
46911,0.5
49432,0.5
80491,0.5
76910,0.5
20045,0.5
26354,0.5
27300,0.5
21109,0.5
65837,0.5
64175,0.5
26970,0.5
36738,0.5
70641,0.5
28616,0.5
1226,0.5
60549,0.5
88142,0.5
80050,0.5
85853,0.5
6203,0.5
87136,0.5
81123,0.5
22573,0.5
59400,0.5
63830,0.5
41484,0.5
72454,0.5
15674,0.5
29458,0.5
17751,0.5
73430,0.5
41959,0.5
45020,0.5
25211,0.5
26695,0.5
46538,0.5
40805,0.5
30519,0.5
22027,0.5
16364,0.5
1683,0.5
11071,0.5
68746,0.5
17722,0.5
25173,0.5
56723,0.5
46694,0.5
29824,0.5
85332,0.5
60493,0.5
19845,0.5
8442,0.5
88445,0.5
10410,0.5
68061,0.5
57959,0.5
5786,0.5
82255,0.5
58969,0.5
56500,0.5
29947,0.5
19027,0.5
39593,0.5
14422,0.5
15279,0.5
40550,0.5
88542,0.5
24889,0.5
48749,0.5
72235,0.5
71062,0.5
26983,0.5
26295,0.5
59387,0.5
27694,0.5
52808,0.5
56702,0.5
23463,0.5
35464,0.5
83243,0.5
69721,0.5
27288,0.5
22181,0.5
3095,0.5
4726,0.5
13421,0.5
41305,0.5
62136,0.5
843,0.5
43065,0.5
59545,0.5
72562,0.5
48551,0.5
79215,0.5
48823,0.5
22126,0.5
56887,0.5
15338,0.5
30136,0.5
67610,0.5
66623,0.5
72867,0.5
44977,0.5
28696,0.5
61973,0.5
15477,0.5
15676,0.5
66589,0.5
48838,0.5
8997,0.5
71511,0.5
39546,0.5
57129,0.5
88480,0.5
55108,0.5
17709,0.5
23758,0.5
54155,0.5
62618,0.5
62411,0.5
22800,0.5
57462,0.5
84799,0.5
32653,0.5
70636,0.5
22312,0.5
87590,0.5
31326,0.5
60519,0.5
8079,0.5
15133,0.5
1354,0.5
59358,0.5
10574,0.5
13114,0.5
27778,0.5
51816,0.5
34314,0.5
41306,0.5
28469,0.5
41591,0.5
71931,0.5
68887,0.5
82413,0.5
48825,0.5
66224,0.5
69744,0.5
47027,0.5
6646,0.5
40950,0.5
67888,0.5
920,0.5
21573,0.5
65292,0.5
2476,0.5
14899,0.5
50497,0.5
10295,0.5
42961,0.5
67353,0.5
75486,0.5
82525,0.5
6267,0.5
65533,0.5
63102,0.5
73547,0.5
19636,0.5
60735,0.5
5297,0.5
27402,0.5
44047,0.5
19462,0.5
73236,0.5
14278,0.5
51822,0.5
21228,0.5
14921,0.5
65865,0.5
35102,0.5
51810,0.5
10019,0.5
47917,0.5
36256,0.5
7799,0.5
48251,0.5
81866,0.5
27858,0.5
46340,0.5
69274,0.5
80794,0.5
42936,0.5
22240,0.5
51148,0.5
23186,0.5
78539,0.5
83414,0.5
42542,0.5
29355,0.5
63342,0.5
45645,0.5
64113,0.5
22875,0.5
69517,0.5
57317,0.5
10399,0.5
66541,0.5
15200,0.5
49141,0.5
71137,0.5
6204,0.5
6862,0.5
72634,0.5
38893,0.5
5907,0.5
55989,0.5
45846,0.5
54667,0.5
88707,0.5
15165,0.5
88873,0.5
85334,0.5
40431,0.5
61147,0.5
35303,0.5
65133,0.5
70581,0.5
45797,0.5
63754,0.5
48468,0.5
18970,0.5
1506,0.5
84387,0.5
419,0.5
20210,0.5
30208,0.5
73805,0.5
21826,0.5
25079,0.5
58383,0.5
48282,0.5
10282,0.5
13524,0.5
2209,0.5
88099,0.5
83823,0.5
20064,0.5
83986,0.5
74208,0.5
9189,0.5
78137,0.5
697,0.5
40055,0.5
64447,0.5
8280,0.5
36976,0.5
27059,0.5
18747,0.5
65746,0.5
86443,0.5
34970,0.5
47646,0.5
64071,0.5
1798,0.5
88790,0.5
74584,0.5
77335,0.5
66045,0.5
16853,0.5
13899,0.5
65509,0.5
85794,0.5
89725,0.5
76054,0.5
53590,0.5
3187,0.5
75329,0.5
73485,0.5
8195,0.5
80391,0.5
59714,0.5
39701,0.5
87211,0.5
16755,0.5
20012,0.5
33347,0.5
82927,0.5
76830,0.5
15770,0.5
36991,0.5
65972,0.5
15696,0.5
16926,0.5
59726,0.5
81757,0.5
81967,0.5
36380,0.5
64484,0.5
7050,0.5
5665,0.5
51316,0.5
78875,0.5
76358,0.5
86486,0.5
34628,0.5
63681,0.5
21386,0.5
80470,0.5
47092,0.5
46341,0.5
80821,0.5
73371,0.5
85123,0.5
50149,0.5
62435,0.5
76631,0.5
33989,0.5
87823,0.5
14448,0.5
40258,0.5
16957,0.5
23625,0.5
8474,0.5
89955,0.5
10956,0.5
49077,0.5
40643,0.5
54077,0.5
22201,0.5
34570,0.5
26863,0.5
45786,0.5
23739,0.5
72356,0.5
54394,0.5
19411,0.5
60553,0.5
9901,0.5
3910,0.5
42162,0.5
22217,0.5
43042,0.5
12968,0.5
4501,0.5
47741,0.5
16762,0.5
19351,0.5
83559,0.5
9971,0.5
44517,0.5
12142,0.5
88767,0.5
21450,0.5
25484,0.5
76099,0.5
86402,0.5
77804,0.5
42092,0.5
76186,0.5
1571,0.5
75468,0.5
80695,0.5
69378,0.5
14756,0.5
78487,0.5
9598,0.5
32434,0.5
62390,0.5
14463,0.5
48303,0.5
25135,0.5
1990,0.5
79289,0.5
46845,0.5
745,0.5
29357,0.5
65963,0.5
52336,0.5
76515,0.5
76827,0.5
35986,0.5
69983,0.5
73503,0.5
73000,0.5
26226,0.5
29199,0.5
75001,0.5
17552,0.5
22600,0.5
37565,0.5
53383,0.5
27719,0.5
11257,0.5
551,0.5
30673,0.5
39037,0.5
21084,0.5
21281,0.5
28452,0.5
73145,0.5
69225,0.5
68401,0.5
89151,0.5
25144,0.5
47667,0.5
75515,0.5
13893,0.5
8754,0.5
11731,0.5
21991,0.5
13732,0.5
36337,0.5
81959,0.5
78940,0.5
52641,0.5
45936,0.5
50635,0.5
85424,0.5
15562,0.5
73935,0.5
24936,0.5
67470,0.5
88603,0.5
47089,0.5
68637,0.5
71951,0.5
6228,0.5
52232,0.5
59164,0.5
38918,0.5
26266,0.5
63435,0.5
47550,0.5
28798,0.5
32286,0.5
69199,0.5
52224,0.5
83085,0.5
88065,0.5
8042,0.5
16713,0.5
78374,0.5
35410,0.5
86647,0.5
85852,0.5
11686,0.5
46889,0.5
51912,0.5
47449,0.5
32788,0.5
34676,0.5
82119,0.5
51427,0.5
72267,0.5
41602,0.5
65210,0.5
12198,0.5
41833,0.5
32815,0.5
24618,0.5
50094,0.5
28843,0.5
34610,0.5
62774,0.5
3146,0.5
56165,0.5
16631,0.5
47504,0.5
65773,0.5
31347,0.5
82584,0.5
25758,0.5
29025,0.5
18075,0.5
24790,0.5
65886,0.5
47745,0.5
16633,0.5
69804,0.5
637,0.5
88822,0.5
60039,0.5
14216,0.5
47141,0.5
81969,0.5
15077,0.5
54932,0.5
58831,0.5
15662,0.5
5201,0.5
15857,0.5
31365,0.5
58196,0.5
25816,0.5
53151,0.5
84692,0.5
211,0.5
71259,0.5
4184,0.5
59686,0.5
24391,0.5
59560,0.5
45214,0.5
31307,0.5
17059,0.5
74275,0.5
20911,0.5
47713,0.5
25641,0.5
77871,0.5
11222,0.5
53803,0.5
13986,0.5
82159,0.5
3633,0.5
12325,0.5
30358,0.5
37936,0.5
7707,0.5
51582,0.5
71678,0.5
85122,0.5
10180,0.5
89846,0.5
25306,0.5
35927,0.5
17121,0.5
8400,0.5
72094,0.5
32369,0.5
16733,0.5
70197,0.5
70807,0.5
40284,0.5
46900,0.5
87375,0.5
48147,0.5
85587,0.5
76525,0.5
69673,0.5
62983,0.5
68935,0.5
70766,0.5
81979,0.5
74216,0.5
75281,0.5
26443,0.5
79764,0.5
79656,0.5
6576,0.5
66885,0.5
63288,0.5
34435,0.5
65869,0.5
26447,0.5
3266,0.5
40931,0.5
2440,0.5
68262,0.5
88714,0.5
72371,0.5
70343,0.5
73239,0.5
25295,0.5
71733,0.5
38005,0.5
12025,0.5
10313,0.5
53658,0.5
35917,0.5
138,0.5
38380,0.5
49340,0.5
30268,0.5
55029,0.5
84218,0.5
15522,0.5
19536,0.5
79068,0.5
51905,0.5
28572,0.5
47274,0.5
24882,0.5
70561,0.5
83688,0.5
68920,0.5
69383,0.5
78178,0.5
82204,0.5
43649,0.5
25879,0.5
38941,0.5
72532,0.5
77488,0.5
54370,0.5
62438,0.5
59919,0.5
41556,0.5
11058,0.5
60817,0.5
48283,0.5
42077,0.5
15238,0.5
14188,0.5
57033,0.5
17044,0.5
25794,0.5
39197,0.5
39427,0.5
49310,0.5
26317,0.5
44166,0.5
75325,0.5
46220,0.5
9655,0.5
75044,0.5
67341,0.5
36771,0.5
25115,0.5
26458,0.5
35222,0.5
24846,0.5
6436,0.5
26420,0.5
12606,0.5
46202,0.5
40494,0.5
39180,0.5
69349,0.5
14014,0.5
75063,0.5
70293,0.5
87544,0.5
55754,0.5
82690,0.5
9605,0.5
56726,0.5
80496,0.5
64807,0.5
4769,0.5
20177,0.5
65467,0.5
8531,0.5
66440,0.5
78407,0.5
944,0.5
45168,0.5
85478,0.5
52884,0.5
8695,0.5
31717,0.5
88811,0.5
62781,0.5
8483,0.5
50407,0.5
55065,0.5
3459,0.5
63828,0.5
21511,0.5
89635,0.5
4242,0.5
1814,0.5
5587,0.5
18204,0.5
18873,0.5
24968,0.5
24646,0.5
6516,0.5
52598,0.5
27652,0.5
19001,0.5
83893,0.5
57420,0.5
54624,0.5
25231,0.5
12756,0.5
80474,0.5
69456,0.5
18067,0.5
54201,0.5
50806,0.5
64378,0.5
75335,0.5
32802,0.5
38159,0.5
42147,0.5
16984,0.5
16912,0.5
57607,0.5
36138,0.5
16673,0.5
67136,0.5
17435,0.5
88574,0.5
85339,0.5
65888,0.5
85986,0.5
8595,0.5
49734,0.5
24542,0.5
2953,0.5
72526,0.5
59364,0.5
58036,0.5
9221,0.5
35314,0.5
75830,0.5
57511,0.5
68738,0.5
57151,0.5
89319,0.5
38466,0.5
58280,0.5
58627,0.5
57533,0.5
48438,0.5
45672,0.5
8887,0.5
6760,0.5
79189,0.5
10446,0.5
18519,0.5
45111,0.5
25976,0.5
48335,0.5
58099,0.5
26361,0.5
42331,0.5
57840,0.5
43951,0.5
46050,0.5
73167,0.5
35518,0.5
82708,0.5
43711,0.5
50838,0.5
37917,0.5
2242,0.5
40837,0.5
44290,0.5
8742,0.5
86802,0.5
80399,0.5
58003,0.5
80625,0.5
33257,0.5
53689,0.5
26083,0.5
25957,0.5
44784,0.5
89207,0.5
43350,0.5
24913,0.5
83048,0.5
27400,0.5
26468,0.5
67930,0.5
9611,0.5
68780,0.5
80053,0.5
29996,0.5
72846,0.5
26355,0.5
48509,0.5
26400,0.5
31168,0.5
8958,0.5
71909,0.5
60861,0.5
42572,0.5
64961,0.5
38328,0.5
13886,0.5
6575,0.5
22346,0.5
21440,0.5
3785,0.5
59749,0.5
54528,0.5
80381,0.5
58240,0.5
5248,0.5
14675,0.5
2559,0.5
82594,0.5
12609,0.5
6802,0.5
72573,0.5
55697,0.5
84728,0.5
89525,0.5
16607,0.5
14441,0.5
18893,0.5
9754,0.5
72809,0.5
61060,0.5
4280,0.5
27432,0.5
11864,0.5
78175,0.5
50102,0.5
19262,0.5
37775,0.5
24457,0.5
52545,0.5
36538,0.5
74253,0.5
45331,0.5
13324,0.5
55995,0.5
44862,0.5
41870,0.5
28575,0.5
26187,0.5
68556,0.5
25408,0.5
80211,0.5
15601,0.5
14325,0.5
63899,0.5
72971,0.5
23312,0.5
1049,0.5
5859,0.5
43815,0.5
54740,0.5
474,0.5
65537,0.5
10832,0.5
83099,0.5
9106,0.5
66460,0.5
9374,0.5
16419,0.5
2343,0.5
23913,0.5
11094,0.5
16119,0.5
46919,0.5
16600,0.5
89604,0.5
70877,0.5
85508,0.5
69331,0.5
36401,0.5
15886,0.5
66691,0.5
24024,0.5
67563,0.5
13051,0.5
82379,0.5
17444,0.5
14218,0.5
10409,0.5
42674,0.5
10365,0.5
62862,0.5
47882,0.5
87781,0.5
64916,0.5
75446,0.5
30965,0.5
56233,0.5
89838,0.5
76302,0.5
81766,0.5
84738,0.5
51432,0.5
50599,0.5
77864,0.5
58750,0.5
24285,0.5
9664,0.5
38350,0.5
17479,0.5
18906,0.5
38374,0.5
30369,0.5
20204,0.5
32740,0.5
74500,0.5
42683,0.5
14721,0.5
87022,0.5
21678,0.5
63831,0.5
85177,0.5
23775,0.5
1561,0.5
9265,0.5
10542,0.5
66112,0.5
31653,0.5
53258,0.5
30432,0.5
48666,0.5
17587,0.5
46031,0.5
13166,0.5
30512,0.5
23998,0.5
12051,0.5
31157,0.5
88831,0.5
1214,0.5
61795,0.5
75315,0.5
31879,0.5
33136,0.5
82197,0.5
20302,0.5
41041,0.5
27068,0.5
17577,0.5
40440,0.5
50572,0.5
2911,0.5
78655,0.5
53324,0.5
79865,0.5
36516,0.5
65647,0.5
48998,0.5
17893,0.5
16872,0.5
45440,0.5
42332,0.5
17018,0.5
2113,0.5
5564,0.5
31413,0.5
46754,0.5
20008,0.5
35748,0.5
9345,0.5
30464,0.5
18528,0.5
62159,0.5
45149,0.5
37236,0.5
75839,0.5
58381,0.5
13859,0.5
62802,0.5
69587,0.5
21080,0.5
37179,0.5
33281,0.5
20145,0.5
55497,0.5
76554,0.5
77285,0.5
15754,0.5
29934,0.5
83107,0.5
43417,0.5
85106,0.5
84757,0.5
89586,0.5
14960,0.5
17635,0.5
41779,0.5
1738,0.5
89474,0.5
48522,0.5
21139,0.5
56160,0.5
70602,0.5
71575,0.5
32800,0.5
13950,0.5
73823,0.5
19300,0.5
12868,0.5
78252,0.5
27144,0.5
66581,0.5
63715,0.5
57416,0.5
6701,0.5
74423,0.5
87498,0.5
20985,0.5
23794,0.5
36716,0.5
50598,0.5
30671,0.5
60663,0.5
50738,0.5
60410,0.5
82083,0.5
20986,0.5
58780,0.5
2106,0.5
7161,0.5
65726,0.5
53984,0.5
16508,0.5
77831,0.5
67757,0.5
23059,0.5
18444,0.5
25064,0.5
66611,0.5
26645,0.5
40687,0.5
15458,0.5
1526,0.5
65570,0.5
49053,0.5
35350,0.5
14383,0.5
1655,0.5
75109,0.5
39555,0.5
63928,0.5
88865,0.5
27299,0.5
89809,0.5
79973,0.5
51696,0.5
65090,0.5
57156,0.5
84822,0.5
33001,0.5
1729,0.5
31744,0.5
44694,0.5
41453,0.5
70545,0.5
61231,0.5
35260,0.5
84612,0.5
83011,0.5
39413,0.5
2114,0.5
61102,0.5
30522,0.5
6577,0.5
86546,0.5
45597,0.5
34546,0.5
40848,0.5
46003,0.5
39858,0.5
13759,0.5
51269,0.5
42229,0.5
34553,0.5
8943,0.5
49088,0.5
15742,0.5
3467,0.5
12666,0.5
88415,0.5
74276,0.5
57058,0.5
55789,0.5
50381,0.5
86476,0.5
29118,0.5
30037,0.5
21587,0.5
89089,0.5
18035,0.5
38910,0.5
37733,0.5
85880,0.5
17986,0.5
59915,0.5
43591,0.5
45491,0.5
2651,0.5
5463,0.5
65979,0.5
69821,0.5
22625,0.5
79446,0.5
821,0.5
20087,0.5
11273,0.5
2893,0.5
52847,0.5
84011,0.5
59839,0.5
80410,0.5
58774,0.5
86157,0.5
81872,0.5
74521,0.5
81665,0.5
1270,0.5
71588,0.5
34090,0.5
28431,0.5
73499,0.5
5824,0.5
78222,0.5
9912,0.5
49438,0.5
57360,0.5
31003,0.5
21332,0.5
63536,0.5
88938,0.5
33747,0.5
17997,0.5
7269,0.5
76179,0.5
60167,0.5
15170,0.5
15832,0.5
39898,0.5
73610,0.5
60927,0.5
58521,0.5
19275,0.5
63588,0.5
69967,0.5
6485,0.5
44339,0.5
29794,0.5
80485,0.5
50525,0.5
25345,0.5
785,0.5
27707,0.5
78353,0.5
48543,0.5
63048,0.5
58088,0.5
765,0.5
49587,0.5
10971,0.5
57588,0.5
35882,0.5
8386,0.5
54236,0.5
26576,0.5
70207,0.5
33637,0.5
69377,0.5
25176,0.5
19711,0.5
81060,0.5
46163,0.5
50670,0.5
303,0.5
68821,0.5
42100,0.5
17834,0.5
5995,0.5
51456,0.5
20901,0.5
54092,0.5
83905,0.5
32610,0.5
83703,0.5
38703,0.5
53473,0.5
5803,0.5
40886,0.5
71009,0.5
79607,0.5
69160,0.5
64123,0.5
10112,0.5
87120,0.5
90,0.5
45211,0.5
52239,0.5
84957,0.5
56666,0.5
54227,0.5
66703,0.5
10175,0.5
49420,0.5
67975,0.5
5906,0.5
2800,0.5
29200,0.5
79238,0.5
30381,0.5
6859,0.5
5168,0.5
11106,0.5
40145,0.5
80407,0.5
8585,0.5
16889,0.5
81211,0.5
11879,0.5
8942,0.5
89561,0.5
71590,0.5
26976,0.5
47289,0.5
25954,0.5
976,0.5
14722,0.5
27870,0.5
84275,0.5
52525,0.5
42610,0.5
67624,0.5
50603,0.5
56328,0.5
47760,0.5
49586,0.5
28250,0.5
52331,0.5
30,0.5
55114,0.5
51006,0.5
2115,0.5
46313,0.5
20044,0.5
19889,0.5
89649,0.5
38348,0.5
81524,0.5
3971,0.5
80277,0.5
23535,0.5
74731,0.5
8755,0.5
61289,0.5
55336,0.5
28170,0.5
17833,0.5
22104,0.5
73615,0.5
70846,0.5
10496,0.5
34803,0.5
20476,0.5
13922,0.5
33757,0.5
56689,0.5
62330,0.5
68300,0.5
31799,0.5
88405,0.5
68876,0.5
22769,0.5
35310,0.5
79293,0.5
76328,0.5
82483,0.5
86967,0.5
75826,0.5
44407,0.5
64237,0.5
52958,0.5
85707,0.5
46433,0.5
36628,0.5
33227,0.5
18627,0.5
77265,0.5
86740,0.5
49824,0.5
40273,0.5
39520,0.5
56367,0.5
25458,0.5
22444,0.5
65554,0.5
21250,0.5
27124,0.5
48970,0.5
62387,0.5
56452,0.5
62113,0.5
33838,0.5
86477,0.5
23563,0.5
45184,0.5
32817,0.5
44736,0.5
77927,0.5
65088,0.5
87282,0.5
60057,0.5
37300,0.5
41775,0.5
19762,0.5
65255,0.5
35091,0.5
56932,0.5
34996,0.5
66114,0.5
72482,0.5
55803,0.5
87705,0.5
58904,0.5
58193,0.5
50462,0.5
51276,0.5
70135,0.5
89643,0.5
1495,0.5
65220,0.5
64108,0.5
45617,0.5
33912,0.5
5884,0.5
18996,0.5
1545,0.5
29539,0.5
79967,0.5
49937,0.5
14893,0.5
50113,0.5
77029,0.5
10615,0.5
66907,0.5
21785,0.5
28581,0.5
78944,0.5
35527,0.5
72928,0.5
87128,0.5
65396,0.5
14397,0.5
30813,0.5
88606,0.5
3580,0.5
50864,0.5
33981,0.5
30023,0.5
51234,0.5
11401,0.5
73846,0.5
62011,0.5
25600,0.5
33624,0.5
69083,0.5
25108,0.5
35928,0.5
22883,0.5
67456,0.5
59918,0.5
86303,0.5
23865,0.5
20812,0.5
48611,0.5
32879,0.5
74624,0.5
10297,0.5
65939,0.5
76585,0.5
18561,0.5
30994,0.5
34125,0.5
45057,0.5
78971,0.5
3501,0.5
13310,0.5
1833,0.5
52953,0.5
27020,0.5
70175,0.5
10219,0.5
4914,0.5
34047,0.5
83945,0.5
70954,0.5
63245,0.5
47143,0.5
3070,0.5
50962,0.5
18891,0.5
68818,0.5
49113,0.5
7746,0.5
71139,0.5
87235,0.5
46961,0.5
72751,0.5
11878,0.5
65161,0.5
4328,0.5
85630,0.5
39639,0.5
46411,0.5
25497,0.5
4497,0.5
81165,0.5
16807,0.5
9101,0.5
9738,0.5
56079,0.5
78922,0.5
2312,0.5
84481,0.5
37039,0.5
54378,0.5
33874,0.5
84988,0.5
59897,0.5
75745,0.5
86887,0.5
50623,0.5
54262,0.5
57326,0.5
18236,0.5
65328,0.5
5397,0.5
22492,0.5
44851,0.5
56630,0.5
66774,0.5
26624,0.5
34426,0.5
68498,0.5
9053,0.5
4402,0.5
11076,0.5
69747,0.5
4874,0.5
2255,0.5
26033,0.5
9730,0.5
19372,0.5
88945,0.5
68819,0.5
70233,0.5
50118,0.5
23698,0.5
60155,0.5
89458,0.5
6123,0.5
8438,0.5
87181,0.5
13839,0.5
23489,0.5
37772,0.5
48326,0.5
39814,0.5
48779,0.5
13309,0.5
27127,0.5
73851,0.5
20598,0.5
88786,0.5
3727,0.5
66265,0.5
32474,0.5
31778,0.5
63227,0.5
86309,0.5
57100,0.5
82582,0.5
74597,0.5
8401,0.5
56223,0.5
11380,0.5
86539,0.5
50068,0.5
87310,0.5
70734,0.5
88923,0.5
81447,0.5
5604,0.5
11495,0.5
74141,0.5
67871,0.5
66700,0.5
77259,0.5
576,0.5
72649,0.5
83134,0.5
22515,0.5
43303,0.5
49533,0.5
72229,0.5
78083,0.5
9860,0.5
72109,0.5
68044,0.5
11584,0.5
29806,0.5
36257,0.5
60815,0.5
10040,0.5
57562,0.5
37320,0.5
26054,0.5
89633,0.5
88627,0.5
36919,0.5
59107,0.5
66023,0.5
50242,0.5
40033,0.5
86933,0.5
